line_id,name,code,colour,operator,network,mode
Line:relation:3548690,3020,3020,#00A1DA,VFD,Transisère,bus
Line:relation:3551423,Bus Ligne D,D,#F7A500,SEMTM,Le Bus TM,bus
Line:relation:3554809,Bus Ligne A,A,#CD1135,SEMTM,Le Bus TM,bus
Line:relation:3555528,,A,#FF0000,,,tram
Line:relation:3555531,,B,#008000,,,tram
Line:relation:3558020,Bus Marché,,,,TILT,bus
Line:relation:3560862,Bus Ligne E,E,#7B4946,SEMTM,Le Bus TM,bus
Line:relation:3564115,Bus Ligne B,B,#0094BA,SEMTM,Le Bus TM,bus
Line:relation:3567517,Bus 471 : Versailles Rive Droite ↔ Les Coteaux (Saint-Cloud),471,,RATP,RATP,bus
Line:relation:3569590,3030,3030,#00A1DA,VFD,Transisère,bus
Line:relation:3574531,Bus 32,32,#176fc1,Keolis Lille Métropole,Ilévia,bus
Line:relation:3576147,Bus 67,67,#66c530,Transpole,,bus
Line:relation:3578855,3040,3040,#00A1DA,VFD,Transisère,bus
Line:relation:3578911,3050,3050,#00A1DA,VFD,Transisère,bus
Line:relation:3579671,3070,3070,#00A1DA,VFD,Transisère,bus
Line:relation:3579948,Navette Grandes Alpes,GDA,orange,VFD,VFD,bus
Line:relation:3589646,Ligne forte T2 : Châteaucreux - Terrasse,T2,#FFDD00,Véolia,STAS,tram
Line:relation:3589647,Ligne forte T3 : Châteaucreux - Bellevue,T3,#AFCB07,Véolia,STAS,tram
Line:relation:3592172,Ligne B,B,#ff3117,Mont Blanc Bus,SkiBus Les Contamines,bus
Line:relation:3592173,Ligne A,A,#2276c0,Mont Blanc Bus,SkiBus Les Contamines,bus
Line:relation:3595161,Ligne M1 : Eglise Le Corbusier FIRMINY <> Bellevue ST-ETIENNE,M1,#004F9E,Véolia,STAS,bus
Line:relation:3598606,Ligne M3 : Cotonne ST-ETIENNE > Terrenoire ST-ETIENNE,M3,#F19300,Veolia Transport,STAS,trolleybus
Line:relation:3598860,Palm Bus 25,25,,Palm Bus,Palm Bus,bus
Line:relation:3600196,Bus 25 : Royan — Gare Intermodale ↔ Mescher — La Longée,25,#db82b5,Transdev,Cara'Bus,bus
Line:relation:3600503,Bus 41 : Cozes — Ancienne Gare ↔ Ronce les Bains — Casino,41,#bdd632,Transdev,Cara'Bus,bus
Line:relation:3600756,Bus 42 : Marennes — Place Carnot ↔ Étaule — Église,42,#c78ebf,Transdev,Cara'Bus,bus
Line:relation:3601841,Ligne M4 : Bellevue - Châteaucreux,M4,#e73089,Veolia Transport,STAS,bus
Line:relation:3601844,P'tit Stan de Laxou,P'tit Stan de Laxou,#58585A,Transdev,Stan,bus
Line:relation:3614740,Ligne 8 : Terrasse ST-ETEINNE <> Carnot ST-ETIENNE,8,#008D3E,Veolia Transport,STAS,bus
Line:relation:3616087,Ligne 11 : Squ. Violette ST-ETIENNE <> Montplaisir ST-ETIENNE,11,#34B6B3,Veolia Transport,STAS,bus
Line:relation:3619422,Ligne 12 : Bel Air ST-ETIENNE <> Villeboeuf-le-Haut ST-ETIENNE,12,#B64E97,Veolia Transport,STAS,bus
Line:relation:3620151,Le Fayet <=> Télécabine,D,#85c84c,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3620153,La Villette,B,#6d4ba0,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3620154,Haut,F,#8e5b38,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3620155,Cente & Haut,A,#00b5ed,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3626419,Ligne 13 : Portail Rouge ST-ETIENNE <> Le Chasseur ST-GENEST-L.,13,#94AE47,Veolia Transport,STAS,bus
Line:relation:3629202,Le Bettex,E,#fb379a,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3629203,Saint-Nicolas de Véroce,C,#ffd93d,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3631579,Ligne 10 : Jean Jaurès ST-ETIENNE <> Bourg SORBIERS,10,#D99143,Veolia Transport,STAS,bus
Line:relation:3633995,Ligne 20 : Hauts de Terrenoire ST-ETIENNE <> Perrotière ST-ETIENNE,20,#FFED00,Veolia Transport,STAS,bus
Line:relation:3636313,Ligne 22 : Bellevue ST-ETIENNE <> Cotonne ST-ETIENNE,22,#6699FF,Veolia Transport,STAS,bus
Line:relation:3637252,Ligne 23 : Bellevue ST-ETIENNE <> Le Bernay ST-ETIENNE,23,#FF6600,Veolia Transport,STAS,bus
Line:relation:3638709,Bus 6 : Boissy-Saint-Léger RER ↔ Le Havre,6,,Transdev SETRA,SITUS,bus
Line:relation:3640211,Ligne 24 : Dorian/Pl.Hôtel de Ville ST-ETIENNE <> Petites Soeurs ST-ETIENNE,24,#9A9A4F,Veolia Transport,STAS,bus
Line:relation:3642153,Champlong − Bettex,G,#ffa02d,Mont Blanc Bus,Facilibus Saint Gervais,bus
Line:relation:3646620,Ligne 2 : Mont d'Arbois / Côte 2000,2,#43b94a,Borini,Meg-Bus,bus
Line:relation:3646621,Ligne 1 : Rochebrune,1,#fb2e2b,Borini,Meg-Bus,bus
Line:relation:3646622,Ligne 3 : Cassioz,3,#6755ab,Borini,Meg-Bus,bus
Line:relation:3647641,29: Pégomas / Auribeau sur Siagne / Grasse Chasseurs Alpins,29,,Sillages,Sillages,bus
Line:relation:3651048,Ligne M5 : Squ. Violette ST-ETIENNE <> Pl. Chipier RIVE-DE-GIER,M5,#009640,Veolia Transport,STAS,bus
Line:relation:3656006,Ligne 14 : Châteaucreux ST-ETIENNE <> Grand Quartier SORBIERS,14,#AECC53,Veolia Transport,STAS,bus
Line:relation:3658960,Ligne S6 : Square Violette - Beaulieu/Marandinière,S6,#A77435,Veolia Transport,STAS,bus
Line:relation:3659933,Ligne E,E,#832925,VFD,Voironnais,bus
Line:relation:3662457,Tramway T3b : Porte de Vincennes ↔ Porte d'Asnières-Marguerite Long,T3b,#009641,RATP,RATP,tram
Line:relation:3667339,C18 : Croix-Rousse Nord ⇔ Hôtel de Ville - Louis Pradel,C18,#F173AC,Keolis,TCL,trolleybus
Line:relation:3667340,Tram T1,T1,#873F98,Keolis,TCL,tram
Line:relation:3667553,Rhônexpress,Rhônexpress,b80e28,CFTA Rhône,Rhônexpress,light_rail
Line:relation:3667554,Tram T2,T2,#873F98,Keolis,TCL,tram
Line:relation:3667555,Tram T3,T3,#873F98,Keolis,TCL,tram
Line:relation:3667556,Tram T4,T4,#873F98,Keolis,TCL,tram
Line:relation:3676657,Liane 91,L91,#009EE0,Ilévia,Ilévia,bus
Line:relation:3681984,Brest ↔ Le Conquet ↔ Molène ↔ Ouessant,,,Penn Ar Bed,,ferry
Line:relation:3686355,Bus 104 : École Vétérinaire de Maisons-Alfort ↔ Sucy–Bonneuil RER,104,#ED1B2A,RATP,RATP,bus
Line:relation:3687323,Metro B,B,#007DC5,TCL,TCL,subway
Line:relation:3687324,Metro D,D,#00AC4D,TCL,TCL,subway
Line:relation:3687325,Metro C,C,#F99D1D,Keolis,TCL,subway
Line:relation:3687326,Metro A,A,#EE3898,TCL,TCL,subway
Line:relation:3691780,Ligne F,F,#086285,VFD,Voironnais,bus
Line:relation:3695203,Bus 159 : La Défense ↔ Cité du Vieux Pont (Nanterre),159,,RATP,RATP,bus
Line:relation:3710223,Bus 322,322,#7FCCF7,Keolis,Sub,bus
Line:relation:3713597,Noctilien N66 : Gare Montparnasse ↔ Vélizy–Robert Wagner,N66,#DC143C,RATP,Noctilien,bus
Line:relation:3724589,Bus 78,78,#F68712,Transpole,,bus
Line:relation:3750166,C1 : Gare Part-Dieu - Vivier Merle ⇔ Cuire,C1,#6D6E71,Keolis,TCL,trolleybus
Line:relation:3753673,RB52 Wörth - Lauterburg,RB52,,DB Regio SüdWest,Karlsruher Verkehrsverbund,train
Line:relation:3753674,RB53 Neustadt (Weinstraße) - Wissembourg,RB53,,DB Regio SüdWest,Karlsruher Verkehrsverbund,train
Line:relation:3755457,Bus 84,84,#C72098,Transpole,,bus
Line:relation:3764947,Bus 88,88,#176FC1,Transpole,,bus
Line:relation:3767824,Flexo 31,F31,#3eba7f,Kéolis Tours,Fil Bleu,bus
Line:relation:3767984,Bus 86,86,#ED1C24,Transpole,,bus
Line:relation:3770066,Flexo 30,F30,#1080c4,Kéolis Tours,Fil Bleu,bus
Line:relation:3779893,Résago 3,R3,#18a0b7,Kéolis Tours,Fil Bleu,bus
Line:relation:3780677,Flexo 57,F57,#87c440,Kéolis Tours,Fil Bleu,bus
Line:relation:3780678,Résago 2,R2,#3eba7f,Kéolis Tours,Fil Bleu,bus
Line:relation:3783638,Flexo 55,F55,#3eba7f,Kéolis Tours,Fil Bleu,bus
Line:relation:3793096,Bus 3,3,#ee652d,Kéolis Tours,Fil Bleu,bus
Line:relation:3800421,Bus R2-Nord : Gare de Saint-Germain en Laye (circulaire),R2-Nord,#3B6493,Transdev Île-de-France Montesson Les Rabaux,Résalys,bus
Line:relation:3804452,Ligne 1,1,#ED1C24,Alezan Bus,fr_alezan,bus
Line:relation:3804512,Ligne 2,2,#8864B9,Alezan Bus,fr_alezan,bus
Line:relation:3804613,Ligne 3,3,#66C430,Alezan Bus,fr_alezan,bus
Line:relation:3804672,Ligne 4,4,#00ADEF,Alezan Bus,fr_alezan,bus
Line:relation:3804735,Ligne 5,5,#F68712,Alezan Bus,fr_alezan,bus
Line:relation:3805295,Ligne 6,6,#1C63B7,Alezan Bus,fr_alezan,bus
Line:relation:3805825,Ligne 7,7,#FFF200,Alezan Bus,fr_alezan,bus
Line:relation:3806519,Ligne 9,9,#EC008C,Alezan Bus,fr_alezan,bus
Line:relation:3806520,Ligne 10,10,#9A4E19,Alezan Bus,fr_alezan,bus
Line:relation:3806562,Ligne 14,14,#F580C5,Alezan Bus,fr_alezan,bus
Line:relation:3806577,Ligne 15,15,#FAB20B,Alezan Bus,fr_alezan,bus
Line:relation:3806604,Ligne 16,16,#871E91,Alezan Bus,fr_alezan,bus
Line:relation:3806812,Bus 1,1,#EC1E23,,fr_carcassone_agglo,bus
Line:relation:3807053,Bus 2,2,#0EB0EB,,fr_carcassone_agglo,bus
Line:relation:3807094,Bus 3,3,#4DBD38,,fr_carcassone_agglo,bus
Line:relation:3807177,Bus 3 Bis,3 Bis,#4DBD38,,fr_carcassone_agglo,bus
Line:relation:3807275,Bus 4,4,#F799D1,,fr_carcassone_agglo,bus
Line:relation:3808031,Bus 5,5,#FABC09,,fr_carcassone_agglo,bus
Line:relation:3808032,Bus 6,6,#176FC0,,fr_carcassone_agglo,bus
Line:relation:3808073,Bus 10,10,#6C99C6,,fr_carcassone_agglo,bus
Line:relation:3808116,Bus 11,11,#DE5C1D,,fr_carcassone_agglo,bus
Line:relation:3808155,Bus C,,#8c1778,Keolis,fr_citybus,bus
Line:relation:3808362,Bus D,,#d50c1b,Keolis,fr_citybus,bus
Line:relation:3808531,Bus Z3,Z3,#66C530,Ilévia,,bus
Line:relation:3808710,Bus 69 : Péronne-en-Mélantois ↔ Bouvines ↔ Gruson ↔ Anstaing ↔ Villeneuve d'Ascq,69,#9D79C4,Transpole,,bus
Line:relation:3808978,Bus 2,2,#1478C7,,fr_alliance,bus
Line:relation:3808979,Bus 1,1,#ED1C24,,fr_alliance,bus
Line:relation:3809165,Bus 3,3,#17AE65,,fr_alliance,bus
Line:relation:3809200,Bus 4,4,#FAB24C,,fr_alliance,bus
Line:relation:3809273,Bus 5,5,#992798,,fr_alliance,bus
Line:relation:3811613,Navette 45,45,#336D3D,,Réseau Arc-en-Ciel,bus
Line:relation:3814393,Car Ligne 18,18,#1F928E,Verbus,Réseau Arc-en-Ciel,bus
Line:relation:3814613,Navette 41,41,#413F6E,,Réseau Arc-en-Ciel,bus
Line:relation:3814645,Car Ligne 43,43,#413F6E,RDT31,Réseau Arc-en-Ciel,bus
Line:relation:3817800,Car Ligne 65,65,#0FA3EA,,Réseau Arc-en-Ciel,bus
Line:relation:3819065,Car Ligne 57,57,#2B385E,,Réseau Arc-en-Ciel,bus
Line:relation:3819385,Car Ligne 56,56,#A21F24,,Réseau Arc-en-Ciel,bus
Line:relation:3819506,Car Ligne 86,86,#3D8946,Keolis Garonne,Réseau Arc-en-Ciel,bus
Line:relation:3820121,Car Ligne 83,83,#0FA3EA,Keolis Garonne,Réseau Arc-en-Ciel,bus
Line:relation:3820568,Car Ligne 58,58,#2B385E,,Réseau Arc-en-Ciel,bus
Line:relation:3821214,Car Ligne 50,50,#2A2E5C,Keolis Garonne,Réseau Arc-en-Ciel,bus
Line:relation:3822357,Car Ligne 81,81,#583872,Keolis Garonne,Réseau Arc-en-Ciel,bus
Line:relation:3825029,Citadine Lille,CIT1/CIT2,#8677C3,Transpole,,bus
Line:relation:3825662,Navette du Vieux-Lille,NVL,#84247B,Keolis,Ilévia,bus
Line:relation:3841227,Résago 4,R4,#add9d5,Kéolis Tours,Fil Bleu,bus
Line:relation:3841410,Bus Z2,Z2,#F68712,Transpole,,bus
Line:relation:3842269,Bus 104,104,#3eba7f,Kéolis Tours,Fil Bleu,bus
Line:relation:3842270,Bus 102,102,#18a0b7,Kéolis Tours,Fil Bleu,bus
Line:relation:3842271,Bus 103,103,#9fd8d2,Kéolis Tours,Fil Bleu,bus
Line:relation:3842272,Bus 101,101,#1080c4,Kéolis Tours,Fil Bleu,bus
Line:relation:3842273,Bus 100,100,#87c440,Kéolis Tours,Fil Bleu,bus
Line:relation:3842503,Bus 108,108,#c95b89,Kéolis Tours,Fil Bleu,bus
Line:relation:3842504,Bus 105,105,#9fd8d2,Kéolis Tours,Fil Bleu,bus
Line:relation:3842505,Bus 106,106,#87c440,Kéolis Tours,Fil Bleu,bus
Line:relation:3842506,Bus 112,112,#73b4e3,Kéolis Tours,Fil Bleu,bus
Line:relation:3842507,Bus 113,113,#274ca1,Kéolis Tours,Fil Bleu,bus
Line:relation:3842508,Bus 110,110,#1080c4,Kéolis Tours,Fil Bleu,bus
Line:relation:3842509,Bus 115,115,#ee1c25,Kéolis Tours,Fil Bleu,bus
Line:relation:3845443,Bus 107,107,#82c746,Kéolis Tours,Fil Bleu,bus
Line:relation:3845444,Bus 117,117,#48c080,Kéolis Tours,Fil Bleu,bus
Line:relation:3845445,Bus 114,114,#48c080,Kéolis Tours,Fil Bleu,bus
Line:relation:3845569,Bus 109,109,#48c18c,Kéolis Tours,Fil Bleu,bus
Line:relation:3845570,Bus 111,111,#99ded5,Kéolis Tours,Fil Bleu,bus
Line:relation:3845623,Bus de Match,140,#6dbee6,Kéolis Tours,Fil Bleu,bus
Line:relation:3847268,Ligne A : Lycée Dumézil ↔ Saint-Marcel Poste,A,#ED1C24,Transport Val de Seine,TransCape,bus
Line:relation:3847269,Ligne B : Saint-Marcel Poste ↔ République,B,#1B62B7,Transport Val de Seine,TransCape,bus
Line:relation:3847270,Ligne C : Bad Kissingen ↔ SNECMA,C,#66C530,Transport Val de Seine,TransCape,bus
Line:relation:3847271,Ligne D : République ↔ Saint-Just Jardinerie,D,#FEE01B,Transport Val de Seine,TransCape,bus
Line:relation:3847272,Ligne E : Côteaux de Montigny ↔ République,E,#33BEF3,Transport Val de Seine,TransCape,bus
Line:relation:3847273,Ligne F : Bad Kissingen ↔ Site d'Essais,,#7E461A,Transport Val de Seine,TransCape,bus
Line:relation:3854048,Navette 11,11,#00A0E4,CarPostal/Agglo Hérault Méditerranée,Cap'bus,bus
Line:relation:3854353,Bus 313,313,,Autocars STRIEBIG SAS,Réseau 67,share_taxi
Line:relation:3854355,Bus 314,314,,Autocars STRIEBIG SAS,Réseau 67,bus
Line:relation:3854356,Bus 316,316,,Autocars STRIEBIG SAS,Réseau 67,share_taxi
Line:relation:3858514,4120,4120,#8e145c,,Transisère,bus
Line:relation:3858586,4310,4310,#8e145c,,Transisère,bus
Line:relation:3858695,4600,4600,#8e145c,,Transisère,bus
Line:relation:3862692,4: Tokoro - Saint-Jean,4,orange,Linéa,Linéa,bus
Line:relation:3862714,TER 6/7 : Arras - Hazebrouck - Dunkerque/Calais,TER 6/7,#277e4c,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3863553,TER 5 Lille-Flandres - Comines (France),TER 5,#00b8f1,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3863555,TER 3 : Lille - Tournai,TER 3,#ffb072,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3865203,Ligne G200,G200,#91d562,GR4,TouGo,bus
Line:relation:3865501,Ligne G201,G201,#91d562,GR4,TouGo,bus
Line:relation:3866819,Ligne G202,G202,#91d562,GR4,TouGo,bus
Line:relation:3866918,Ligne G203,G203,#91d562,GR4,TouGo,bus
Line:relation:3867215,Ligne G400,G400,#91d562,GR4,TouGo,bus
Line:relation:3867216,Ligne G40,G40,#00873e,GR4,TouGo,bus
Line:relation:3867255,Ligne G401,G401,#91d562,GR4,TouGo,bus
Line:relation:3871383,Funiculaire de Saint-Hilaire-du-Touvet,Funiculaire,,Régie municipale des Remontées Mécaniques de Saint-Hilaire du Touvet,Funiculaire,train
Line:relation:3873893,Comines/Komen - Houplines,6,,TEC,,bus
Line:relation:3873894,Houthem - Comines/Komen - Warneton,BLC,,TEC,,bus
Line:relation:3874175,Mouscron/Moeskroen - Comines,3,,TEC,,bus
Line:relation:3875508,TER 8 : Dunkerque - Lille Flandres,TER 8,#b12a93,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3876756,TER 9 : Calais - Dunkerque,9,#36caec,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3876877,TER 13 : Lens - Lille,TER 13,#f9b775,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3876878,TER 10 : Boulogne - Calais,TER 10,#ff2d16,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3879714,TER 16 : Jeumont - Lille Flandres,TER 16,#b52b97,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3883896,TER 18 : Jeumont - Busigny,TER 18,#008fd3,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3884547,Ligne 3,3,#009DDE,RTTB,Optymo,bus
Line:relation:3884572,Virton - Saint-Mard - Lamorteau - Montmédy,155a,,TEC,TECX,bus
Line:relation:3884925,TER 20 : Cambrai - Valenciennes - Lille,TER 20,#007fae,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3885196,Athus - Longwy,75,,TEC,TECX,bus
Line:relation:3886352,TER 21 : Lens - Valenciennes,TER 21,#80cc7b,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3886353,TER 23 : Lens - Lille via Don-Sainghin,23,#91add9,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3886916,Mons - Goegnies-Chaussée,41,,TEC,TECH,bus
Line:relation:3887875,TER 22 : Saint-Quentin - Cambrai - Lille,TER 22,#ffc734,SNCF,TER Nord-Pas-de-Calais,train
Line:relation:3889841,Métro Rennes Ligne a,a,#ED1C24,Keolis Rennes,FR:STAR,subway
Line:relation:3897322,Risquons-tout,RT,,TEC,,bus
Line:relation:3904835,Ligne G600,G600,#91d562,GR4,TouGo,bus
Line:relation:3905858,Ligne G300,G300,#91d562,GR4,TouGo,bus
Line:relation:3905860,Ligne G301,G301,#91d562,GR4,TouGo,bus
Line:relation:3906360,Bus 212 : Noisy – Champs RER – Descartes ↔ Émerainville Pontault-Combault RER,212,#87D4DF,RATP,RATP,bus
Line:relation:3906369,Bus 213 : Chelles – Gournay RER ↔ Noisy – Champs RER – Descartes ↔ Lognes – Le Village,213,#9B983B,RATP,RATP,bus
Line:relation:3907736,Tournai - La Glanerie,88,,TEC,TECH,bus
Line:relation:3908505,Bus 312 : Noisy – Champs RER – Descartes [Circulaire],312,#F68F4B,RATP,RATP,bus
Line:relation:3908932,Mouscron - Roubaix,MWR,,Ilévia,Ilévia,bus
Line:relation:3916188,IC-19 Lille - Tournai - Mons - Charleroi - Namur,IC-19,,NMBS/SNCB,IC,train
Line:relation:3917341,BEAURAING - GIVET - DOISCHE,422,,TEC,TECN,bus
Line:relation:3917342,DINANT - GIVET,154a,,TEC,TECN,bus
Line:relation:3917801,IC-26 Kortrijk - Mouscron - Tournai - Ath - Edingen - Bruxelles - Sint-Niklaas,IC-26,,NMBS/SNCB,IC,train
Line:relation:3921483,Chrono 5,C5,#f8af1f,Semitag Sassenage,TAG,bus
Line:relation:3921484,Tram C,C,#e4007c,Semitag,TAG,tram
Line:relation:3921486,Chrono 4,C4,#fed200,Semitag Eybens,TAG,bus
Line:relation:3921487,Chrono 3,C3,#f39403,Semitag Eybens,TAG,bus
Line:relation:3921488,Tram E,E,#58318a,Semitag Gières,TAG,tram
Line:relation:3921489,Chrono 6,C6,#ffeb00,Semitag Eybens/Sassenage,TAG,bus
Line:relation:3921490,Chrono 1,C1,#ffeb00,Semitag Sassenage,TAG,bus
Line:relation:3921491,Tram B,B,#009b3a,Semitag Gières,TAG,tram
Line:relation:3921492,Tram A,A,#0076bd,Semitag Eybens,TAG,tram
Line:relation:3921493,Chrono 2,C2,#fcd33a,Semitag Sassenage,TAG,bus
Line:relation:3921494,Tram D,D,#f39a00,Semitag,TAG,tram
Line:relation:3922437,Chrono 7,C7,#fddd00,Semitag Sassenage,TAG,bus
Line:relation:3922438,Proximo 15,15,#67bd96,Transdev' Dauphiné,TAG,bus
Line:relation:3922439,Proximo 13,13,#28b3b4,Semitag Eybens,TAG,bus
Line:relation:3922440,Proximo 12,12,#00983c,Semitag Eybens,TAG,bus
Line:relation:3922441,Proximo 14,14,#d3d700,Transdev' Dauphiné,TAG,bus
Line:relation:3922813,Proximo 25,25,#9dc44d,TAG,TAG,bus
Line:relation:3922814,Flexo 64,64,#b640a0,Philibert,TAG,bus
Line:relation:3922815,Proximo 16,16,#739ecc,Semitag Sassenage,TAG,bus
Line:relation:3922883,Bus 51,51,#0,Keolis Lille Métropole,Ilévia,bus
Line:relation:3923091,Liane 1,L1,#0B892F,Ilévia,Ilévia,bus
Line:relation:3923562,Proximo 21,21,#36b8d8,Semitag,TAG,bus
Line:relation:3923563,Proximo 22,22,#36b8d8,Semitag Sassenage,TAG,bus
Line:relation:3923564,Proximo 19,19,#739ecc,Semitag Sassenage,TAG,bus
Line:relation:3923565,Proximo 20,20,#36b8d8,Semitag Sassenage,TAG,bus
Line:relation:3923942,Differt - Athus - Dippach - Luxembourg,85,,TEC,TECX,bus
Line:relation:3925098,"Liane 90 : Comines, Mairie <> Gare Lille- Europe",L90,#f1471c,Ilévia,Ilévia,bus
Line:relation:3926161,11: Les Deux Collines - Lycée Camus,11,#dda0dd,,Agglobus Cavem,bus
Line:relation:3928830,Flexo 41,41,#e873a9,Philibert,TAG,bus
Line:relation:3928831,Flexo 40,40,#e94f6b,Philibert,TAG,bus
Line:relation:3928896,Flexo 43,43,#8477b1,Philibert,TAG,bus
Line:relation:3928897,Flexo 42,42,#7d64a3,Philibert,TAG,bus
Line:relation:3928993,Flexo 45,45,#8477b1,Taxi Vifois,TAG,bus
Line:relation:3928994,Flexo 46,46,#ee92af,Grindler,TAG,bus
Line:relation:3928995,Flexo 44,44,#986fa7,Cars du Trièves,TAG,bus
Line:relation:3931674,Flexo 49,49,#7d64a3,Philibert,TAG,bus
Line:relation:3931675,Flexo 47,47,#8477b1,Philibert,TAG,bus
Line:relation:3931676,Flexo 48,48,#e6526b,Philibert,TAG,bus
Line:relation:3934590,L-26 Quévy - La Louvière-Sud,L-26,,NMBS/SNCB,L,train
Line:relation:3934879,Flexo 50,50,#b63086,Philibert,TAG,bus
Line:relation:3934881,Flexo 51,51,#8477b1,Perraud Voyages,TAG,bus
Line:relation:3934883,Flexo 54,54,#996daa,Perraud Voyages,TAG,bus
Line:relation:3934990,Flexo 55,55,#986fa7,Perraud,TAG,bus
Line:relation:3934991,Flexo 56,56,#e674a5,Perraud,TAG,bus
Line:relation:3936139,Flexo 62,62,#b7308a,VFD,TAG,bus
Line:relation:3936140,Flexo 60,60,#b7308a,Semitag,TAG,bus
Line:relation:3936141,Flexo 61,61,#f091b1,Semitag,TAG,bus
Line:relation:3936142,Flexo 63,63,#b7308a,Semitag,TAG,bus
Line:relation:3936225,Flexo 67,67,#b7308a,CarPostal,TAG,bus
Line:relation:3936226,Flexo 66,66,#7e63a7,CarPostal,TAG,bus
Line:relation:3936227,Proximo 23,23,#72b9d6,Grindler,TAG,bus
Line:relation:3936228,Flexo 68,68,#e94f6b,CarPostal,TAG,bus
Line:relation:3936229,Flexo 65,65,#f091b17,CarPostal,TAG,bus
Line:relation:3941215,Bus Ligne F,F,#792B75,SEMTM,Le Bus TM,bus
Line:relation:3941230,Ieper-Mesen-Le Bizet,72,,De Lijn,DLWV,bus
Line:relation:3948184,Tournai - Lesdain,98,,TEC,TECH,bus
Line:relation:3969693,Bus Rennes Ligne 167ex,167,#FFDD00,Keolis Rennes,FR:STAR,bus
Line:relation:3969694,Bus Rennes Ligne 200,200,#BA67A6,Keolis Rennes,FR:STAR,bus
Line:relation:3969695,Bus Rennes Ligne 201,201,#E30613,Keolis Rennes,FR:STAR,bus
Line:relation:3969696,Bus Rennes Ligne 202,202,#009FE3,Keolis Rennes,FR:STAR,bus
Line:relation:3969697,Bus Rennes Ligne 204,204,#94C11F,Keolis Rennes,FR:STAR,bus
Line:relation:3969707,Bus Rennes Ligne 223,223,#94C11F,Keolis Rennes,FR:STAR,bus
Line:relation:3969722,Bus Rennes Ligne 63,63,#8CA5D6,Keolis Rennes,FR:STAR,bus
Line:relation:3969723,Bus Rennes Ligne 79,79,#61C3D9,Keolis Rennes,FR:STAR,bus
Line:relation:3969724,Bus Rennes Ligne 81,81,#008BD2,Keolis Rennes,FR:STAR,bus
Line:relation:3971766,Ligne de Lutterbach à Kruth,130 000,,SNCF Réseau,,railway
Line:relation:3990144,Ouibus Aix-les-Bains y − Chambéry − Aéroport Lyon-Saint-Exupéry,70,#ee0064,"Autocars Faure, Transdev Crolard",Ouibus,bus
Line:relation:3990145,Navette Aéroport Voiron,Navette Aéroport Voiron,#ee0064,Faure Vercors,Faure Vercors,bus
Line:relation:3990840,ligne 11,11,#A50BBD,Régie mixte des transports toulonnais,Réseau Mistral,bus
Line:relation:3997212,Bus 153 : Porte de la Chapelle ↔ Moulin Neuf,153,#00643C,RATP,RATP,bus
Line:relation:4001082,Bus 118,118,#fec10d,Kéolis Tours,Fil Bleu,bus
Line:relation:4005595,66 École Centrale - Audencia ↔ Babinière,66,#007cc3,SEMITAN,TAN,bus
Line:relation:4005677,67 Le Cellier ↔ Centre de Thouaré,67,#0073A8,SEMITAN,TAN,bus
Line:relation:4005683,68 Brains ↔ Saint-Aignan de Grand Lieu,68,#007cc3,SEMITAN,TAN,bus
Line:relation:4007019,Ligne J,J,#5bc4be,Philibert,Voironnais,bus
Line:relation:4007734,Tramway T8,T8,#B1A245,RATP,RATP,tram
Line:relation:4009166,Ligne K,K,#0166b3,Perraud,Voironnais,bus
Line:relation:4009544,Ligne L,L,#a7ce39,Philibert,Voironnais,bus
Line:relation:4013908,Ligne M,M,#0166b3,Philibert,Voironnais,bus
Line:relation:4014034,TAD S,TAD S,orange,Communauté du Pays Voironnais,Voironnais,bus
Line:relation:4016530,TAD Hôpital,HOP,orange,Communauté du Pays Voironnais,Voironnais,bus
